id,original_title,original_language,popularity,release_date,vote_average,vote_count
400617,Phantom Thread,en,20.562,2017-12-25,7.321,3469
14447,A Matter of Loaf and Death,en,22.125,2008-12-25,7.3,525
11101,Stalingrad,de,21.149,1993-01-20,7.3,550
4816,Ghost Dog: The Way of the Samurai,en,19.01,1999-10-06,7.321,1213
259316,Fantastic Beasts and Where to Find Them,en,79.222,2016-11-16,7.3,18757
10234,Funny Games,de,18.41,1997-08-23,7.3,1819
416494,Status Update,en,62.647,2018-02-09,7.319,522
112198,Le Prénom,fr,13.006,2012-04-25,7.32,1679
25793,Precious,en,17.602,2009-11-06,7.318,1621
9571,Dazed and Confused,en,21.456,1993-09-24,7.3,2030
687,Dead Man Walking,en,17.728,1995-12-29,7.317,1344
46919,Sedmikrásky,cs,15.28,1966-12-30,7.3,371
16234,Batman Beyond: Return of the Joker,en,16.442,2000-12-12,7.316,1109
7340,Carrie,en,29.14,1976-11-03,7.3,3860
6404,Nosferatu - Phantom der Nacht,de,50.194,1979-01-17,7.318,862
438148,Minions: The Rise of Gru,en,81.986,2022-06-29,7.3,3622
265712,STAND BY ME ドラえもん,ja,33.839,2014-08-08,7.317,529
49361,Non si sevizia un paperino,it,11.458,1972-09-29,7.3,369
7445,Brothers,en,36.935,2009-12-02,7.3,3591
901362,Trolls Band Together,en,87.67,2023-10-12,7.3,858
506528,Harriet,en,22.024,2019-11-01,7.312,781
242643,Batman: Assault on Arkham,en,15.12,2014-08-12,7.3,1114
18311,阿飛正傳,cn,23.451,1990-12-15,7.3,487
1114513,Speak No Evil,en,143.618,2024-09-11,7.311,1099
535356,Elisa y Marcela,es,14.457,2019-05-24,7.3,380
396263,GANTZ:O,ja,28.016,2016-10-14,7.31,757
269258,Honig im Kopf,de,11.068,2014-12-25,7.3,349
25623,ハウス,ja,18.533,1977-08-26,7.312,655
1265,Bridge to Terabithia,en,55.675,2007-02-15,7.314,4790
44018,Sans toit ni loi,fr,10.711,1985-12-04,7.313,307
454626,Sonic the Hedgehog,en,339.537,2020-02-12,7.312,9560
167073,Brooklyn,en,25.183,2015-10-20,7.312,3077
10312,Patch Adams,en,20.97,1998-12-25,7.3,3199
486947,Den skyldige,da,13.805,2018-02-22,7.3,1669
10911,The Guns of Navarone,en,24.243,1961-04-27,7.3,782
3063,Duck Soup,en,8.585,1933-11-12,7.306,770
440596,Kiss and Cry,en,10.179,2017-02-10,7.308,407
47735,Sommaren med Monika,sv,13.072,1953-02-09,7.3,349
15362,L'ennemi public n°1,fr,14.698,2008-11-19,7.3,874
11502,Nóż w wodzie,pl,15.251,1962-03-09,7.308,430
2977,Becoming Jane,en,18.926,2007-03-02,7.308,1168
590223,Love and Monsters,en,33.403,2020-10-16,7.307,4017
576845,Last Night in Soho,en,27.531,2021-10-21,7.3,3385
80184,La cara oculta,es,25.319,2011-09-16,7.3,1039
50848,Le Nom des gens,fr,11.059,2010-11-24,7.307,306
44264,True Grit,en,26.748,2010-12-22,7.306,5247
922,Dead Man,en,13.981,1995-12-23,7.304,1560
861,Total Recall,en,41.326,1990-06-01,7.307,5804
255,Baisers volés,fr,13.115,1968-09-04,7.3,422
449406,Vivo,en,26.534,2021-07-30,7.3,700
420814,Christopher Robin,en,19.97,2018-08-01,7.3,2713
65229,Tomboy,fr,17.11,2011-04-20,7.306,688
57212,War Horse,en,28.972,2011-12-25,7.306,3391
10669,Deliverance,en,16.781,1972-08-18,7.306,1583
9539,Martyrs,fr,36.076,2008-06-12,7.3,2701
604605,HELLO WORLD,ja,16.894,2019-09-20,7.305,366
304357,Woman in Gold,en,14.504,2015-03-20,7.3,1371
10938,Beautiful Thing,en,15.375,1996-06-21,7.298,304
4771,Gone Baby Gone,en,17.78,2007-09-18,7.305,3759
892,Delicatessen,fr,16.559,1991-04-17,7.304,1443
420809,Maleficent: Mistress of Evil,en,52.32,2019-10-16,7.303,6102
45612,Source Code,en,32.318,2011-03-30,7.304,8325
121642,Venuto al mondo,it,13.906,2012-09-13,7.303,447
557,Spider-Man,en,146.553,2002-05-01,7.303,19127
390497,터널,ko,15.583,2016-08-10,7.3,582
49538,X-Men: First Class,en,1.877,2011-06-01,7.302,12737
38142,秒速5センチメートル,ja,30.294,2007-03-03,7.3,1945
21032,Balto,en,24.975,1995-12-22,7.301,2026
13932,Jack-Jack Attack,en,15.276,2005-03-15,7.3,934
8337,They Live,en,27.769,1988-11-04,7.3,3032
801,"Good Morning, Vietnam",en,19.007,1987-12-23,7.3,2707
338766,Hell or High Water,en,26.939,2016-08-11,7.3,4440
30061,Justice League: Crisis on Two Earths,en,18.495,2010-02-23,7.3,701
583689,Moxie,en,14.383,2021-03-03,7.3,793
11886,Robin Hood,en,30.586,1973-11-08,7.298,4333
11305,Mystery Train,en,15.156,1989-09-06,7.3,435
28118,The Gruffalo,en,16.17,2009-12-25,7.3,307
15601,Scooby-Doo! and the Cyber Chase,en,21.618,2001-10-09,7.3,515
11537,蛇形刁手,cn,21.153,1978-03-01,7.3,314
2640,Heathers,en,22.804,1989-03-31,7.296,1690
626735,Dog,en,42.723,2022-02-17,7.297,1546
228194,The Hundred-Foot Journey,en,20.096,2014-08-06,7.3,1426
79120,Weekend,en,13.433,2011-10-23,7.3,525
555285,"Are You There God? It's Me, Margaret.",en,35.392,2023-03-29,7.296,367
318121,The Fundamentals of Caring,en,16.84,2016-06-16,7.296,2160
58857,十三人の刺客,ja,18.729,2010-09-09,7.3,1111
17111,ชัตเตอร์ กดติดวิญญาณ,th,36.818,2004-09-09,7.296,1221
87,Indiana Jones and the Temple of Doom,en,55.458,1984-05-23,7.296,9259
3,Varjoja paratiisissa,fi,8.035,1986-10-17,7.3,400
498248,Mia et le lion blanc,fr,27.421,2018-08-02,7.295,858
21450,Naked,en,19.379,1993-09-14,7.291,552
15384,赤壁：決戰天下,zh,23.561,2009-01-07,7.3,441
813,Airplane!,en,39.421,1980-07-02,7.295,4489
1071806,คนหิว เกมกระหาย,th,26.41,2023-04-04,7.294,406
259761,Lights Out,en,5.223,2013-12-30,7.294,366
259693,The Conjuring 2,en,91.666,2016-06-08,7.293,8399
15487,The Greatest Game Ever Played,en,23.814,2005-09-30,7.3,481
11426,From Here to Eternity,en,23.084,1953-08-28,7.29,634
9502,Kung Fu Panda,en,85.131,2008-06-04,7.294,11626
1491,The Illusionist,en,28.072,2006-08-18,7.3,4885
899112,Violent Night,en,84.363,2022-11-30,7.3,2183
11948,戦場のメリークリスマス,ja,23.326,1983-05-28,7.3,463
10654,Hair,en,19.942,1979-03-15,7.3,661
104,Lola rennt,de,20.763,1998-08-20,7.3,2250
493922,Hereditary,en,74.504,2018-06-07,7.291,7690
356296,Suburra,it,14.272,2015-10-14,7.291,1251
114150,Pitch Perfect,en,35.652,2012-09-28,7.291,6508
889699,عنکبوت مقدس,fa,18.5,2022-07-13,7.3,405
547258,Play,fr,6.188,2019-09-04,7.3,340
57447,La casa dalle finestre che ridono,it,8.7,1976-08-20,7.3,341
53457,Elle s'appelait Sarah,fr,12.518,2010-09-16,7.29,678
30497,The Texas Chain Saw Massacre,en,33.609,1974-10-11,7.29,3339
19913,(500) Days of Summer,en,59.884,2009-07-17,7.29,10165
10112,The Aristocats,en,55.868,1970-11-13,7.3,4992
9550,十面埋伏,zh,24.833,2004-05-19,7.289,1625
3176,バトル・ロワイアル,ja,34.601,2000-12-16,7.29,3390
941,Lethal Weapon,en,38.078,1987-03-06,7.29,4536
690,Pickpocket,fr,12.039,1959-12-16,7.29,508
637693,Spirit Untamed,en,30.448,2021-05-20,7.3,516
298582,Full Out,en,11.947,2015-09-11,7.3,338
118412,ベルセルク 黄金時代篇II ドルドレイ攻略,ja,31.653,2012-06-23,7.3,410
23566,Barbie and the Three Musketeers,en,22.004,2009-09-15,7.3,677
11943,Jeremiah Johnson,en,25.888,1972-09-10,7.3,605
1433,El espinazo del diablo,es,16.335,2001-04-20,7.288,1219
754609,Mrs. Harris Goes to Paris,en,16.892,2022-07-15,7.287,429
446893,Trolls World Tour,en,48.527,2020-03-11,7.287,2140
40794,Mine vaganti,it,13.7,2010-02-12,7.287,774
16646,Русский ковчег,ru,14.72,2002-05-22,7.287,455
11963,Three Days of the Condor,en,29.441,1975-09-24,7.3,1158
558,Spider-Man 2,en,40.252,2004-06-25,7.3,15148
199,Star Trek: First Contact,en,22.49,1996-11-22,7.284,1760
408220,Justice League Dark,en,17.744,2017-01-24,7.286,1049
39108,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,ja,56.075,1995-07-15,7.3,723
36940,La prima cosa bella,it,12.338,2010-01-15,7.3,506
610120,Anima,en,6.939,2019-06-27,7.285,435
21956,Scooby-Doo! and the Monster of Mexico,en,13.14,2003-09-30,7.3,314
13446,Withnail & I,en,13.541,1987-06-19,7.279,557
9587,Little Women,en,26.122,1994-12-21,7.285,1226
764,The Evil Dead,en,36.152,1981-09-10,7.285,4001
407448,Detroit,en,15.522,2017-07-28,7.3,1630
25673,A Place in the Sun,en,14.255,1951-06-12,7.284,384
156022,The Equalizer,en,147.01,2014-09-24,7.283,9066
34653,A Single Man,en,16.909,2009-12-11,7.3,1533
14551,Winchester '73,en,15.333,1950-07-12,7.3,350
11663,The Commitments,en,16.539,1991-08-14,7.3,542
9837,The Prince of Egypt,en,54.168,1998-12-16,7.3,3968
2759,"The Adventures of Priscilla, Queen of the Desert",en,20.828,1994-05-31,7.279,797
809,Shrek 2,en,107.357,2004-05-19,7.281,12333
571468,Freaks Out,it,12.366,2021-10-28,7.3,889
15774,स्वदेस,hi,10.395,2004-12-17,7.274,323
9560,A Walk in the Clouds,en,25.839,1995-05-27,7.281,982
6619,Morte a Venezia,it,16.78,1971-03-05,7.281,479
667538,Transformers: Rise of the Beasts,en,217.792,2023-06-06,7.28,4677
3109,The Quiet Man,en,16.69,1952-07-21,7.276,526
432616,La Promesse de l'aube,fr,13.87,2017-12-20,7.3,486
68734,Argo,en,25.582,2012-10-11,7.279,8262
60308,Moneyball,en,29.255,2011-09-23,7.279,5136
17814,Assault on Precinct 13,en,14.364,1976-10-08,7.279,1074
11499,Frost/Nixon,en,15.017,2008-10-15,7.3,1170
9325,The Jungle Book,en,47.467,1967-10-18,7.3,6241
2270,Stardust,en,36.57,2007-08-10,7.279,4053
1262,Stranger Than Fiction,en,14.352,2006-09-09,7.3,2269
381,To Catch a Thief,en,23.143,1955-08-03,7.3,1499
177,The Fisher King,en,15.34,1991-09-20,7.279,1335
453395,Doctor Strange in the Multiverse of Madness,en,87.801,2022-05-04,7.278,9217
271674,Suite Française,en,22.805,2015-03-12,7.278,1096
53565,Steamboat Willie,en,12.465,1928-05-15,7.278,550
10397,Angela's Ashes,en,17.568,1999-12-25,7.278,316
403450,In guerra per amore,it,8.937,2016-10-27,7.277,506
93289,Mais où est donc passée la 7ème compagnie ?,fr,13.637,1973-05-24,7.277,346
36040,Walkabout,en,17.283,1971-07-01,7.277,396
1367,Rocky II,en,36.69,1979-06-15,7.277,4379
508642,곤지암,ko,41.396,2018-03-28,7.273,686
11450,Quiz Show,en,11.888,1994-08-25,7.276,893
842675,流浪地球2,zh,48.616,2023-01-22,7.3,577
379291,Justice League vs. Teen Titans,en,22.662,2016-03-26,7.3,957
197082,La Vénus à la fourrure,fr,14.05,2013-05-28,7.276,686
20620,Seconds,en,12.608,1966-10-05,7.275,356
13597,Labyrinth,en,35.866,1986-06-27,7.3,2431
449924,葉問4,cn,16.041,2019-12-19,7.274,1951
99861,Avengers: Age of Ultron,en,84.839,2015-04-22,7.274,23023
14320,Great Expectations,en,20.463,1946-12-26,7.267,335
10794,The Party,en,16.83,1968-04-04,7.273,759
6145,Fracture,en,26.243,2007-04-19,7.274,3896
590,The Hours,en,19.062,2002-12-27,7.3,1724
424488,Megan Leavey,en,19.368,2017-06-09,7.3,776
14621,Lean On Me,en,15.882,1989-03-03,7.273,306
10440,Manhattan Murder Mystery,en,11.265,1993-05-02,7.273,1073
9603,Clueless,en,51.374,1995-07-19,7.272,4397
779,Vampyr - Der Traum des Allan Grey,de,10.487,1932-05-06,7.273,525
453278,The Rider,en,14.251,2018-03-28,7.3,490
8923,Green Street Hooligans,en,15.424,2005-09-09,7.3,2343
1572,Die Hard: With a Vengeance,en,61.596,1995-05-19,7.272,6091
284689,Testament of Youth,en,12.166,2014-10-14,7.274,749
258230,A Monster Calls,en,28.566,2016-10-07,7.3,3304
140607,Star Wars: The Force Awakens,en,70.372,2015-12-15,7.271,19388
360606,Adventures in Babysitting,en,16.597,2016-06-24,7.3,411
286192,Lava,en,11.939,2014-10-10,7.3,1074
10722,El día de la bestia,es,18.944,1995-10-20,7.267,533
1802,La Cérémonie,fr,16.696,1995-08-30,7.3,337
785663,Old Henry,en,16.283,2021-10-01,7.269,563
19067,The Duellists,en,13.012,1977-08-31,7.269,551
15600,Missing,en,11.039,1982-02-12,7.3,380
837,Videodrome,en,17.877,1983-02-04,7.3,2208
969492,Land of Bad,en,89.019,2024-02-09,7.268,1146
497582,Enola Holmes,en,35.242,2020-09-23,7.3,6025
14003,劇場版 鋼の錬金術師 シャンバラを征く者,ja,25.888,2005-07-21,7.268,345
11197,Ondskan,sv,21.948,2003-09-16,7.3,340
10009,Brother Bear,en,52.78,2003-10-23,7.3,5405
830,Forbidden Planet,en,20.448,1956-03-23,7.266,932
300671,13 Hours: The Secret Soldiers of Benghazi,en,62.979,2016-01-14,7.3,3558
18183,Como agua para chocolate,es,39.599,1992-04-16,7.3,497
13933,One Man Band,en,12.732,2005-06-21,7.3,562
9473,"South Park: Bigger, Longer & Uncut",en,36.402,1999-06-30,7.266,2688
2639,Deconstructing Harry,en,14.265,1997-12-12,7.267,963
1791,La Pianiste,fr,30.476,2001-09-05,7.3,1105
451,Leaving Las Vegas,en,20.995,1995-10-27,7.268,1435
594328,Phineas and Ferb the Movie: Candace Against the Universe,en,21.281,2020-08-27,7.3,370
43266,How Green Was My Valley,en,15.883,1941-10-28,7.3,399
14554,Bad Day at Black Rock,en,14.002,1955-01-13,7.3,365
318781,Colonia,en,18.049,2015-06-24,7.265,1888
912908,Strays,en,29.247,2023-08-17,7.3,823
4107,Bloody Sunday,en,12.555,2002-01-16,7.263,308
353577,Love at First Sight,en,28.237,2023-09-15,7.262,576
64956,Inception: The Cobol Job,en,9.051,2010-12-07,7.3,304
19908,Zombieland,en,47.218,2009-10-02,7.261,12260
19597,Le Hérisson,fr,8.357,2009-07-01,7.3,387
15152,"OSS 117 : Le Caire, nid d'espions",fr,16.261,2006-04-19,7.262,1718
2657,Pleasantville,en,22.316,1998-09-17,7.261,1681
1598,Cape Fear,en,26.967,1991-11-13,7.262,3430
987,The Front Page,en,15.232,1974-11-01,7.3,343
509,Notting Hill,en,47.075,1999-05-21,7.262,6079
413279,Team Thor,en,11.244,2016-08-28,7.261,538
11647,無間道II,cn,21.528,2003-10-01,7.261,412
5506,The Ladykillers,en,14.686,1955-12-08,7.26,470
546121,Run,en,26.286,2020-11-20,7.259,2562
391713,Lady Bird,en,45.23,2017-09-01,7.3,8489
112949,Safe Haven,en,20.385,2013-02-07,7.259,2307
12162,The Hurt Locker,en,30.706,2008-10-10,7.258,5610
1029575,The Family Plan,en,112.602,2023-12-14,7.258,1403
846214,"The Good, the Bart, and the Loki",en,21.976,2021-07-07,7.3,662
663870,Retfærdighedens ryttere,da,20.09,2020-11-19,7.3,859
392982,Marshall,en,12.922,2017-10-13,7.3,613
50646,"Crazy, Stupid, Love.",en,58.889,2011-07-29,7.259,8519
9474,Il mio nome è Nessuno,it,18.051,1973-12-13,7.259,936
2277,Bicentennial Man,en,25.758,1999-12-17,7.258,3611
285,Pirates of the Caribbean: At World's End,en,101.305,2007-05-19,7.258,14354
24748,Hud,en,16.858,1963-05-28,7.3,307
19666,लगान,hi,13.982,2001-06-15,7.2,572
17159,Eddie Murphy Raw,en,12.214,1987-11-25,7.3,327
9652,Professione: reporter,it,11.183,1975-02-28,7.3,484
8393,The Gods Must Be Crazy,en,25.836,1980-09-10,7.3,1140
4710,Masculin féminin,fr,16.153,1966-03-22,7.3,383
298115,Dragons: Dawn of the Dragon Racers,en,19.842,2014-11-01,7.3,347
19120,Giulietta degli spiriti,it,13.336,1965-10-22,7.3,313
16227,Dark Passage,en,12.826,1947-09-05,7.3,324
12614,Victor/Victoria,en,12.945,1982-04-25,7.3,408
10501,The Road to El Dorado,en,45.827,2000-03-31,7.3,3738
10360,Hunger,en,15.281,2008-05-15,7.3,1106
340,Everything Is Illuminated,en,10.073,2005-09-05,7.256,753
330457,Frozen II,en,122.315,2019-11-20,7.255,9741
45958,Biutiful,es,11.008,2010-10-20,7.3,1096
37136,The Naked Gun: From the Files of Police Squad!,en,40.033,1988-12-02,7.255,3688
33954,Uccellacci e uccellini,it,8.029,1966-05-04,7.255,339
11929,Dolores Claiborne,en,22.942,1995-03-24,7.255,762
1716,Le Dernier Métro,fr,15.853,1980-09-17,7.255,479
8374,The Boondock Saints,en,23.398,1999-01-22,7.254,2395
1725,West Side Story,en,24.214,1961-12-13,7.25,1876
1079091,It Ends with Us,en,188.214,2024-08-07,7.252,1165
949423,Pearl,en,64.82,2022-09-16,7.253,1975
399366,El secreto de Marrowbone,es,25.62,2017-10-27,7.253,1584
26842,The Message,en,18.421,1976-03-09,7.246,349
14047,The Great Debaters,en,17.058,2007-12-25,7.251,620
375315,فروشنده,fa,13.261,2016-06-24,7.3,855
323661,"Mune, le gardien de la lune",fr,15.127,2015-02-05,7.3,540
250480,The Many Adventures of Winnie the Pooh,en,25.037,1977-03-11,7.3,1041
67884,Un cuento chino,es,12.872,2011-03-24,7.3,399
44741,Malizia,it,24.462,1973-03-29,7.3,309
11868,Dracula,en,22.285,1958-05-22,7.3,604
1040148,"Ruby Gillman, Teenage Kraken",en,74.911,2023-06-28,7.3,974
323677,Race,en,19.187,2016-02-19,7.3,1524
211387,Marvel One-Shot: Agent Carter,en,17.574,2013-09-03,7.2,781
11051,The Last Temptation of Christ,en,20.404,1988-05-28,7.251,1062
8363,Superbad,en,63.463,2007-03-20,7.251,7311
10795,Ne le dis à personne,fr,13.757,2006-11-01,7.25,1391
9609,Of Mice and Men,en,18.386,1992-09-16,7.251,646
1850,Man on the Moon,en,15.657,1999-12-22,7.249,1773
766,Army of Darkness,en,29.936,1992-10-31,7.251,3151
459003,Мавка: Лісова пісня,uk,75.944,2023-03-02,7.2,732
317557,Queen of Katwe,en,15.529,2016-09-23,7.249,426
76543,Tyrannosaur,en,9.593,2011-10-07,7.2,448
11072,Blazing Saddles,en,22.51,1974-02-07,7.248,1861
948713,The Last Kingdom: Seven Kings Must Die,en,49.919,2023-04-14,7.2,687
69735,Batman: Year One,en,13.351,2011-09-27,7.248,949
17687,The Public Enemy,en,11.863,1931-04-23,7.248,341
2609,"Planes, Trains and Automobiles",en,29.757,1987-11-26,7.248,1917
72570,The Vow,en,31.634,2012-02-05,7.2,4040
25205,Le Concert,fr,10.934,2009-11-04,7.247,497
417678,"Everything, Everything",en,20.372,2017-05-18,7.2,3679
109445,Frozen,en,138.461,2013-11-20,7.246,16548
37724,Skyfall,en,47.827,2012-10-24,7.246,15185
17581,劇場版 NARUTO -ナルト- 疾風伝 絆,ja,38.072,2008-08-02,7.2,475
14202,The Painted Veil,en,17.832,2006-12-09,7.2,1162
9833,The Phantom of the Opera,en,30.073,2004-12-08,7.2,1624
998022,Das Lehrerzimmer,de,23.981,2023-05-04,7.241,495
399055,The Shape of Water,en,37.581,2017-12-01,7.245,12129
152780,Le passé,fr,11.437,2013-05-17,7.245,551
51497,Fast Five,en,10.225,2011-04-20,7.245,8184
20352,Despicable Me,en,77.661,2010-07-08,7.2,15100
11713,精武門,zh,32.101,1972-03-22,7.244,950
11368,Blood Simple,en,16.525,1984-03-26,7.244,1419
837881,She Said,en,25.487,2022-11-17,7.2,585
209274,Ida,pl,10.994,2013-10-25,7.2,970
902,La Cité des Enfants Perdus,fr,17.572,1995-05-17,7.242,1093
1014590,Upgraded,en,55.082,2024-02-07,7.2,826
121875,Dans la maison,fr,17.362,2012-09-26,7.243,830
75258,Secret of the Wings,en,43.687,2012-08-17,7.2,1255
18947,The Boat That Rocked,en,17.53,2009-04-01,7.2,2093
13920,Radio,en,19.98,2003-10-24,7.2,725
12900,Conspiracy,en,14.766,2001-05-19,7.2,406
11035,Roma,it,11.075,1972-03-16,7.2,321
10559,Frequency,en,23.032,2000-04-28,7.2,1780
850,A Christmas Story,en,33.733,1983-11-18,7.242,1254
986280,Kuolleet lehdet,fi,17.58,2023-09-14,7.242,530
346364,It,en,55.974,2017-09-06,7.242,19077
923939,The Wonderful Story of Henry Sugar,en,26.167,2023-09-20,7.241,1010
245168,Suffragette,en,13.345,2015-10-16,7.2,1606
35690,The Last Song,en,17.408,2010-03-31,7.2,3301
9078,The Sword in the Stone,en,41.413,1963-12-25,7.2,3812
8844,Jumanji,en,19.906,1995-12-15,7.2,10535
1672,Le Professionnel,fr,14.137,1981-10-21,7.241,531
246,座頭市,ja,14.801,2003-09-06,7.241,854
793998,L'Événement,fr,15.044,2021-11-04,7.2,419
614696,#살아있다,ko,37.281,2020-06-24,7.24,1829
399579,Alita: Battle Angel,en,59.122,2019-01-31,7.2,9158
306745,Freeheld,en,19.791,2015-10-02,7.2,641
198277,Begin Again,en,18.704,2013-09-07,7.239,3760
10139,Milk,en,15.529,2008-11-05,7.238,2189
951491,Saw X,en,54.064,2023-09-27,7.238,1963
483980,Z-O-M-B-I-E-S,en,18.964,2018-02-16,7.237,684
13283,Barbie as the Island Princess,en,23.916,2007-09-17,7.2,723
403,Driving Miss Daisy,en,17.238,1989-12-13,7.237,1583
296098,Bridge of Spies,en,28.752,2015-10-15,7.236,6810
70670,Hodejegerne,no,12.665,2011-08-26,7.2,1237
16620,La Bamba,en,21.518,1987-07-24,7.236,709
6537,El orfanato,es,26.841,2007-05-20,7.236,2867
3086,The Lady Eve,en,12.547,1941-02-25,7.236,341
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,en,70.695,2023-07-31,7.2,1307
539617,Big Time Adolescence,en,11.359,2020-03-13,7.2,335
4588,色‧戒,zh,36.685,2007-09-24,7.2,697
945961,Alien: Romulus,en,636.39,2024-08-13,7.235,2784
549053,Last Christmas,en,78.125,2019-11-07,7.233,2395
465136,Every Day,en,20.543,2018-02-22,7.2,2198
425373,The Miracle Season,en,12.633,2018-04-13,7.2,303
372519,Os Dez Mandamentos: O Filme,pt,22.225,2016-01-28,7.2,305
11816,On Golden Pond,en,16.083,1981-12-04,7.2,461
5825,National Lampoon's Christmas Vacation,en,143.21,1989-11-30,7.2,2400
778730,Loco por ella,es,9.263,2021-02-26,7.233,457
168259,Furious 7,en,87.122,2015-04-01,7.233,10622
11986,37°2 le matin,fr,25.166,1986-04-09,7.2,407
9267,And Now for Something Completely Different,en,14.259,1971-09-28,7.233,516
8424,Jeux d'enfants,fr,15.0,2003-09-17,7.233,1783
761,L'Aile ou la Cuisse,fr,23.542,1976-10-27,7.233,872
25846,Baarìa,it,11.526,2009-09-24,7.232,634
220289,Coherence,en,34.684,2013-09-19,7.23,2907
268,Batman,en,46.726,1989-06-21,7.2,7863
1147400,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire",fr,141.291,2023-10-21,7.226,542
642885,Hocus Pocus 2,en,43.146,2022-09-27,7.2,1664
393624,Official Secrets,en,18.907,2019-08-30,7.2,967
113082,ベルセルク 黄金時代篇I 覇王の卵,ja,34.098,2012-02-03,7.2,479
1538,Collateral,en,31.562,2004-08-04,7.228,5598
807196,Boiling Point,en,17.513,2021-07-05,7.2,543
979,Irréversible,fr,50.083,2002-05-22,7.227,2893
170,28 Days Later,en,117.587,2002-10-31,7.227,6766
497698,Black Widow,en,61.138,2021-07-07,7.226,10222
363579,밀정,ko,19.779,2016-09-07,7.2,327
324849,The Lego Batman Movie,en,34.563,2017-02-08,7.226,4992
21641,The Damned United,en,14.467,2009-03-27,7.2,632
5590,Peau d'âne,fr,13.21,1970-12-20,7.2,502
446696,Life Itself,en,16.993,2018-09-21,7.2,559
129112,Das Mädchen Wadjda,ar,15.088,2012-08-31,7.2,482
20246,The Stranger,en,15.806,1946-07-02,7.2,576
5902,A Bridge Too Far,en,26.078,1977-06-15,7.2,816
2567,The Aviator,en,30.575,2004-12-17,7.2,5331
619803,범죄도시 2,ko,51.462,2022-05-18,7.219,311
152603,Only Lovers Left Alive,en,20.742,2013-12-12,7.224,2189
